"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00077-0029","mandatory","BT-77-Lot","The BT-77 Terms Financial is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","2"
"BR-BT-00088-0018","mandatory","BT-88-Procedure","The BT-88 Procedure Features is mandatory at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","2"
"BR-BT-00088-0019","mandatory","BT-88-Procedure","The BT-88 Procedure Features is mandatory at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","2"
"BR-BT-00088-0027","mandatory","BT-88-Procedure","The BT-88 Procedure Features is mandatory at Procedure level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","2"
"BR-BT-00088-0028","mandatory","BT-88-Procedure","The BT-88 Procedure Features is mandatory at Procedure level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","2"
"BR-BT-00092-0022","mandatory","BT-92-Lot","The BT-92 Electronic Ordering is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","2"
"BR-BT-00093-0022","mandatory","BT-93-Lot","The BT-93 Electronic Payment is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0012","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0013","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0014","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0015","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0016","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0018","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0019","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0020","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0022","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0023","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0024","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0025","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0027","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0028","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","2"
"BR-BT-00097-0029","mandatory","BT-97-Lot","The BT-97 Submission Language is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0011","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type .","T01","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0015","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0016","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0022","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0023","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0024","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0030","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0031","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0032","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0033","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0034","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0035","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0036","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0037","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0038","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0041","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type .","T02","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0045","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","2"
"BR-BT-00105-0046","mandatory","BT-105-Procedure","The BT-105 Procedure Type is mandatory at Procedure level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","2"
"BR-BT-00106-0022","mandatory","BT-106-Procedure","The BT-106 Procedure Accelerated is mandatory at Procedure level for a notice of type Contract notice – general directive, standard regime.","16","Procedure Type (BT-105) value is equal to ('Open' or 'Restricted')","NULL","all","ERROR","4"
"BR-BT-00106-0023","mandatory","BT-106-Procedure","The BT-106 Procedure Accelerated is mandatory at Procedure level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-00106-0024","mandatory","BT-106-Procedure","The BT-106 Procedure Accelerated is mandatory at Procedure level for a notice of type Contract notice – defence directive, standard regime .","18","Procedure Type (BT-105) value is equal to ('Restricted' or 'Negotiated with prior publication of a call for competition / competitive with negotiation')","NULL","all","ERROR","4"
"BR-BT-00109-0022","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0023","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0024","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0057","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0058","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0059","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0060","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0061","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","4"
"BR-BT-00109-0062","mandatory","BT-109-Lot","The BT-109 Framework Duration Justification is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","4"
"BR-BT-00113-0022","mandatory","BT-113-Lot","The BT-113 Framework Maximum Participants Number is mandatory at Lot level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","4"
"BR-BT-00113-0024","mandatory","BT-113-Lot","The BT-113 Framework Maximum Participants Number is mandatory at Lot level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","4"
"BR-BT-00115-0007","mandatory","BT-115-Part","The BT-115 GPA Coverage is mandatory at Part level for a notice of type Prior information notice used only for information – general directive.","4","NULL","NULL","all","ERROR","4"
